id,Opened,Closed,Status,ResponsibleAgency,Address,Category,RequestType,Request Details,Source,Supervisor District,Neighborhood,Updated,Point,x,y
2489425,6/14/13,6/19/13,Closed,DPW Ops Queue,"  44 MCALLISTER ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/18/09 11:18,"[37.781082696959, -122.412885115952]",-122.4128851,37.7810827
2489417,6/14/13,6/19/13,Closed,DPW Ops Queue,"  41 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/18/09 11:19,"[37.781514693029, -122.412173691954]",-122.4121737,37.78151469
2489401,6/14/13,6/20/13,Closed,DPW Ops Queue,"1000 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/19/09 12:21,"[37.782272489326, -122.410365618047]",-122.4103656,37.78227249
2489390,6/14/13,6/19/13,Closed,DPW Ops Queue,"201 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/18/09 11:19,"[37.78264913, -122.41294159]",-122.4129416,37.78264913
2489318,6/14/13,6/19/13,Closed,DPW Ops Queue,Intersection of ADA CT and OFARRELL ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/18/09 11:19,"[37.7854497254799, -122.415673981011]",-122.415674,37.78544973
2489317,6/14/13,6/18/13,Closed,DPW Ops Queue,Intersection of BREEN PL and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/17/09 23:16,"[37.7806150407705, -122.416137978855]",-122.416138,37.78061504
2489112,6/14/13,6/15/13,Closed,DPW Ops Queue,"44 SANCHEZ ST, SAN FRANCISCO, CA, 94114",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,6/14/09 6:23,"[37.768555276096, -122.431352588376]",-122.4313526,37.76855528
2488580,6/14/13,6/15/13,Closed,DPW Ops Queue,"50 BELCHER ST, SAN FRANCISCO, CA, 94114",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,6/14/09 6:22,"[37.768523007942, -122.430233401069]",-122.4302334,37.76852301
2488553,6/14/13,6/15/13,Closed,DPW Ops Queue,"1326 NATOMA ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/14/09 6:23,"[37.76786904, -122.418708258]",-122.4187083,37.76786904
2486872,6/13/13,6/13/13,Closed,DPW Ops Queue,"10 GOLDEN CT, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,6/12/09 22:02,"[37.79185871, -122.415359563]",-122.4153596,37.79185871
2486857,6/13/13,6/13/13,Closed,DPW Ops Queue," 420 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 22:03,"[37.78523463938, -122.412786931332]",-122.4127869,37.78523464
2486846,6/13/13,6/13/13,Closed,DPW Ops Queue,"455 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 22:02,"[37.783555479026, -122.415129836161]",-122.4151298,37.78355548
2486836,6/13/13,6/13/13,Closed,DPW Ops Queue,"440 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 22:03,"[37.782543289182, -122.416456350901]",-122.4164564,37.78254329
2486824,6/13/13,6/13/13,Closed,DPW Ops Queue,"144 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 22:02,"[37.782292921838, -122.413882328568]",-122.4138823,37.78229292
2486816,6/13/13,6/13/13,Closed,DPW Ops Queue,"317 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 22:03,"[37.783886311819, -122.414344515219]",-122.4143445,37.78388631
2486215,6/13/13,6/13/13,Closed,DPW Ops Queue,Intersection of 8TH ST and FOLSOM ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/12/09 22:03,"[37.774991814201, -122.410062696559]",-122.4100627,37.77499181
2486177,6/13/13,6/15/13,Closed,DPW Ops Queue,Intersection of 26TH ST and HARRISON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/14/09 6:23,"[37.7494363393132, -122.411592802887]",-122.4115928,37.74943634
2486164,6/13/13,6/13/13,Closed,DPW Ops Queue,"211 MOULTON ST, SAN FRANCISCO, CA, 94123",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,2,Marina,6/12/09 22:02,"[37.799235937, -122.436358832]",-122.4363588,37.79923594
2486096,6/13/13,6/13/13,Closed,DPW Ops Queue,"225 CAPP ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 22:02,"[37.763096790602, -122.418316346096]",-122.4183163,37.76309679
2485843,6/13/13,6/13/13,Closed,DPW Ops Queue,Intersection of CALIFORNIA ST and DRUMM ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Financial District,6/12/09 22:03,"[37.7936637307109, -122.396390507675]",-122.3963905,37.79366373
2485600,6/13/13,6/27/13,Closed,DPW Ops Queue,Intersection of MISSION ST and NEY ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,11,Excelsior,6/26/09 16:03,"[37.729930665, -122.430110516]",-122.4301105,37.72993067
2485587,6/13/13,6/14/13,Closed,DPW Ops Queue,Intersection of EDDY ST and HYDE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.7835155328168, -122.415882629902]",-122.4158826,37.78351553
2485577,6/13/13,6/14/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.7842357811105, -122.417706870907]",-122.4177069,37.78423578
2485564,6/13/13,6/14/13,Closed,DPW Ops Queue,"646 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.784402611313, -122.416853410929]",-122.4168534,37.78440261
2485559,6/13/13,6/14/13,Closed,DPW Ops Queue,"Tenderloin Recreation Center,  570 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.784820978, -122.415403]",-122.415403,37.78482098
2485543,6/13/13,6/14/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.7818633401966, -122.413865509418]",-122.4138655,37.78186334
2485530,6/13/13,6/14/13,Closed,DPW Ops Queue,Intersection of MASON ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.7832878821779, -122.408952214449]",-122.4089522,37.78328788
2485517,6/13/13,6/14/13,Closed,DPW Ops Queue,"118 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 10:17,"[37.782270553194, -122.412191138001]",-122.4121911,37.78227055
2485015,6/13/13,6/18/13,Closed,DPW Ops Queue,"10 ADA CT, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/17/09 12:19,"[37.785814988215, -122.4156762101]",-122.4156762,37.78581499
2484406,6/13/13,6/13/13,Closed,DPW Ops Queue,Intersection of 18TH ST and SOUTH VAN NESS AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 10:19,"[37.7619674305196, -122.417179065205]",-122.4171791,37.76196743
2482362,6/12/13,6/27/13,Closed,DPW Ops Queue,Intersection of FILBERT ST and KRAUSGRILL PL,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,North Beach,6/26/09 15:23,"[37.801426068, -122.408928361]",-122.4089284,37.80142607
2482046,6/12/13,6/12/13,Closed,DPW Ops Queue,Intersection of OFARRELL ST and SHANNON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.7858929127475, -122.412147392916]",-122.4121474,37.78589291
2482031,6/12/13,6/12/13,Closed,DPW Ops Queue," 411 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.783643321622, -122.414437281556]",-122.4144373,37.78364332
2482021,6/12/13,6/12/13,Closed,DPW Ops Queue," 373 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:01,"[37.78487020615, -122.412312358951]",-122.4123124,37.78487021
2482011,6/12/13,6/12/13,Closed,DPW Ops Queue," 238 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.784113014062, -122.41161094673]",-122.4116109,37.78411301
2482005,6/12/13,6/12/13,Closed,DPW Ops Queue," 120 HYDE ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.781906969, -122.41537459]",-122.4153746,37.78190697
2481985,6/12/13,6/12/13,Closed,DPW Ops Queue,"1182 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.779182807406, -122.414322962791]",-122.414323,37.77918281
2481960,6/12/13,6/12/13,Closed,DPW Ops Queue,"Tenderloin Recreation Center,  570 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.784820978, -122.415403]",-122.415403,37.78482098
2481953,6/12/13,6/12/13,Closed,DPW Ops Queue,Intersection of TAYLOR ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:03,"[37.7832142923006, -122.410764953722]",-122.410765,37.78321429
2481942,6/12/13,6/12/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and JONES ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 22:02,"[37.7820729735132, -122.412220705195]",-122.4122207,37.78207297
2481623,6/12/13,6/13/13,Closed,DPW Ops Queue,"697 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 10:18,"[37.762050570263, -122.417117497979]",-122.4171175,37.76205057
2480991,6/12/13,6/15/13,Closed,DPW Ops Queue,Intersection of 16TH ST and SOUTH VAN NESS AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/14/09 6:23,"[37.7651831912165, -122.417486629712]",-122.4174866,37.76518319
2480610,6/12/13,6/14/13,Closed,DPW Ops Queue,"225 GRAFTON AVE, SAN FRANCISCO, CA, 94112",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,11,Ocean View,6/13/09 6:22,"[37.719980168356, -122.455382361025]",-122.4553824,37.71998017
2480550,6/12/13,6/15/13,Closed,DPW Ops Queue,Intersection of ALABAMA ST and MARIPOSA ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/14/09 6:23,"[37.7629159503568, -122.412173233346]",-122.4121732,37.76291595
2480418,6/12/13,6/14/13,Closed,DPW Ops Queue,Intersection of 3RD ST and CUSTER AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,10,Bayview,6/13/09 6:22,"[37.7442592931634, -122.387372633637]",-122.3873726,37.74425929
2480414,6/12/13,6/15/13,Closed,DPW Ops Queue,"642 SHOTWELL ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/14/09 6:22,"[37.758102028, -122.416027159]",-122.4160272,37.75810203
2480302,6/12/13,6/18/13,Closed,DPW Ops Queue,Intersection of GORDON ST and HARRISON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/17/09 12:21,"[37.7728377944664, -122.40968304813]",-122.409683,37.77283779
2480162,6/12/13,6/13/13,Closed,DPW Ops Queue,"149 MASON ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 10:18,"[37.784798439633, -122.40946988466]",-122.4094699,37.78479844
2480147,6/12/13,6/13/13,Closed,DPW Ops Queue,"225 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:17,"[37.784375243987, -122.41106892385]",-122.4110689,37.78437524
2480134,6/12/13,6/13/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and JONES ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:18,"[37.7848662629825, -122.412782034851]",-122.412782,37.78486626
2480124,6/12/13,6/13/13,Closed,DPW Ops Queue,"650 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:17,"[37.784394435125, -122.416916142166]",-122.4169161,37.78439444
2480116,6/12/13,6/13/13,Closed,DPW Ops Queue,"360 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:18,"[37.784089414544, -122.415928770581]",-122.4159288,37.78408941
2480107,6/12/13,6/13/13,Closed,DPW Ops Queue," 160 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:17,"[37.784277394541, -122.410314614054]",-122.4103146,37.78427739
2480098,6/12/13,6/13/13,Closed,DPW Ops Queue,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/12/09 11:17,"[37.784995356944, -122.414428461501]",-122.4144285,37.78499536
2479938,6/12/13,6/18/13,Closed,DPW Ops Queue,"75 OAK GROVE ST, SAN FRANCISCO, CA, 94107",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/17/09 12:21,"[37.777278958469, -122.401764282749]",-122.4017643,37.77727896
2478710,6/11/13,6/13/13,Closed,DPW Ops Queue,"415 CAPP ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 22:03,"[37.760055575, -122.417821375]",-122.4178214,37.76005558
2478439,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of GORDON ST and HARRISON ST,Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/11/09 17:17,"[37.7728377944664, -122.40968304813]",-122.409683,37.77283779
2477300,6/11/13,6/12/13,Closed,DPW Ops Queue,"36 CARD ALY, SAN FRANCISCO, CA, 94133",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Russian Hill,6/11/09 17:17,"[37.799064380992, -122.409133212554]",-122.4091332,37.79906438
2476165,6/11/13,6/13/13,Closed,DPW Ops Queue,"426 IRVING ST, SAN FRANCISCO, CA, 94122",Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,5,Inner Sunset,6/12/09 7:19,"[37.764321564, -122.462329306]",-122.4623293,37.76432156
2475991,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and JONES ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:18,"[37.7820729735132, -122.412220705195]",-122.4122207,37.78207297
2475980,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and HYDE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:17,"[37.7816543173929, -122.415505129216]",-122.4155051,37.78165432
2475968,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:18,"[37.7818633401966, -122.413865509418]",-122.4138655,37.78186334
2475960,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of EDDY ST and JONES ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:18,"[37.7839325967532, -122.41259531556]",-122.4125953,37.7839326
2475949,6/11/13,6/12/13,Closed,DPW Ops Queue,"1 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:18,"[37.781155226133, -122.412098238823]",-122.4120982,37.78115523
2475931,6/11/13,6/14/13,Closed,DPW Ops Queue,Intersection of MARKET ST and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 12:24,"[37.781177136542, -122.411699952916]",-122.4117,37.78117714
2475921,6/11/13,6/14/13,Closed,DPW Ops Queue,"430 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 12:25,"[37.784752154079, -122.416063134234]",-122.4160631,37.78475215
2475909,6/11/13,6/12/13,Closed,DPW Ops Queue,Intersection of HYDE ST and MARKET ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/11/09 10:17,"[37.7787192939328, -122.414741067879]",-122.4147411,37.77871929
2475896,6/11/13,6/12/13,Closed,DPW Ops Queue,"146 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/11/09 10:18,"[37.782310783884, -122.413885938169]",-122.4138859,37.78231078
2475885,6/11/13,6/14/13,Closed,DPW Ops Queue,Intersection of CHARLES J BRENHAM PL and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/13/09 12:24,"[37.7809937749427, -122.413148141072]",-122.4131481,37.78099377
2475700,6/11/13,6/16/13,Closed,DPW Ops Queue,Intersection of 8TH ST and RINGOLD ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/15/09 21:03,"[37.7745520439992, -122.409519485097]",-122.4095195,37.77455204
2475597,6/11/13,6/13/13,Closed,DPW Ops Queue,"2300 MISSION ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 7:17,"[37.760183095679, -122.419270427397]",-122.4192704,37.7601831
2475369,6/11/13,6/13/13,Closed,DPW Ops Queue,"3055 16TH ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/12/09 7:19,"[37.764921504518, -122.420906171703]",-122.4209062,37.7649215
2474966,6/11/13,6/13/13,Closed,DPW Ops Queue,Intersection of BROADWAY and SCOTT ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,2,Pacific Heights,6/12/09 2:16,"[37.793648142, -122.439852948]",-122.4398529,37.79364814
2474685,6/11/13,6/13/13,Closed,DPW Ops Queue,Intersection of CLAY ST and LAGUNA ST,Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,2,Pacific Heights,6/12/09 2:16,"[37.7913385501724, -122.429269799157]",-122.4292698,37.79133855
2474186,6/10/13,6/11/13,Closed,DPW Ops Queue,"62 WASHBURN ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,South of Market,6/10/09 1:16,"[37.774783013976, -122.413642876245]",-122.4136429,37.77478301
2473621,6/10/13,6/13/13,Closed,DPW Ops Queue,"29 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Twitter,8,Bernal Heights,6/12/09 22:02,"[37.737589653101, -122.425059131269]",-122.4250591,37.73758965
2473536,6/10/13,6/27/13,Closed,DPW Ops Queue,Intersection of 15TH AVE and CLEMENT ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,1,Inner Richmond,6/26/09 16:02,"[37.7825090579583, -122.474110610077]",-122.4741106,37.78250906
2473450,6/10/13,6/12/13,Closed,DPW Ops Queue,Intersection of 6TH ST and NATOMA ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/11/09 17:18,"[37.7801619849995, -122.407691350597]",-122.4076914,37.78016198
2472891,6/10/13,6/11/13,Closed,DPW Ops Queue," 450 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/10/09 18:17,"[37.785375614057, -122.412815565079]",-122.4128156,37.78537561
2472874,6/10/13,6/11/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and TAYLOR ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/10/09 18:17,"[37.7822305956242, -122.41029213588]",-122.4102921,37.7822306
2472852,6/10/13,6/11/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and JONES ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/10/09 18:17,"[37.7820729735132, -122.412220705195]",-122.4122207,37.78207297
